Temps Sain Incubation Asymptotiques Benins Graves QuarantaineB QuarantaineG Hopital Morts RetablisTotal Total ConfinesGrave ConfinesAsymptotique ConfinesBenin ConfinesRetabli ConfinesTotal InfectesTotal InfectesConnu ConfinesSains
91.079 12578.3112624781 507.8290448010 600.9903673712 55.1000441552 54.4620213284 429.4713909218 21.0192490745 605.4377193911 3346.8492801077 18526.6378702359 96653.1507198923 0.0000000000 0.0621326950 0.0134357942 17219.7753566096 0.0755684892 1766.5563607315 1055.9283593874 47027.2329491084 
92.058 12490.7693192500 475.0865050698 565.7104010659 51.6225845686 50.9676111323 410.2293819371 17.8479604373 575.8834040887 3355.2811001365 18620.8552931687 96644.7188998635 0.0000000000 0.0540206719 0.0116816216 17335.0976614418 0.0657022935 1672.3270455234 1003.9607464631 47027.2329491084 
93.037 12409.0044858204 444.3372279993 532.1868767173 48.3462961691 47.6834480591 391.5113286684 15.1551413964 547.0972483090 3363.1157486688 18709.4560622091 96636.8842513313 0.0000000000 0.0469677518 0.0101564731 17444.7013534357 0.0571242249 1582.0374635443 953.7637183739 47027.2329491084 
94.017 12332.6455891414 415.4771563609 500.3715517498 45.2621700392 44.5989285166 373.3373537367 12.8686026368 519.1558897432 3370.4006993829 18792.7301771642 96629.5993006171 0.0000000000 0.0408356584 0.0088304475 17548.7810882602 0.0496661059 1495.6441625283 905.3618461168 47027.2329491084 
94.996 12261.3437975953 388.4050342317 470.2121444862 42.3612058762 41.7036718012 355.7230812351 10.9270464388 492.1180327203 3377.1787903538 18870.9583057728 96622.8212096462 0.0000000000 0.0355041690 0.0076775474 17647.5349836965 0.0431817164 1413.0883642742 858.7681603942 47027.2329491084 
95.976 12194.7715110848 363.0227829147 441.6532558023 39.6344846126 38.9875699926 338.6799986397 9.2784234034 466.0268198953 3383.4887948253 18944.4113150962 96616.5112051748 0.0000000000 0.0308687570 0.0066751694 17741.1631361660 0.0375439265 1334.2980962724 813.9852419384 47027.2329491084 
96.955 12132.6212669237 339.2357810496 414.6371902678 37.0732284123 36.4408266185 322.2158135231 7.8785371084 440.9119539678 3389.3659094806 19013.3499383498 96610.6340905194 0.0000000000 0.0268385428 0.0058036616 17829.8662984527 0.0326422045 1259.1901921025 771.0063045994 47027.2329491084 
97.934 12074.6046692445 316.9530629124 389.1046819774 34.6688494405 34.0539856350 306.3348015079 6.6898592864 416.7915909900 3394.8421730345 19078.0245607785 96605.1578269655 0.0000000000 0.0233345120 0.0050459376 17913.8447111119 0.0283804496 1187.6721492869 729.8162517843 47027.2329491084 
98.914 12020.4513478402 296.0874474508 364.9955309488 32.4129887352 31.8179521217 291.0381425843 5.6805237643 393.6740254353 3399.9468259334 19138.6751092893 96600.0531740665 0.0000000000 0.0202879662 0.0043871417 17993.2970789108 0.0246751079 1119.6438386976 690.3926917839 47027.2329491084 
99.893 11969.9079508535 276.5556092079 342.2491563826 30.2975464247 29.7240059526 276.3242435427 4.8234721920 371.5591858632 3404.7066202379 19195.5310317205 96595.2933797621 0.0000000000 0.0176391764 0.0038143580 18068.4196829074 0.0214535344 1054.9990638922 652.7069015979 47027.2329491084 
100.872 11922.7371744827 258.2781009639 320.8050732873 28.3147044418 27.7638095618 262.1890448202 4.0957286603 350.4399587235 3409.1460873190 19248.8113528103 96590.8539126810 0.0000000000 0.0153362116 0.0033163568 18139.4056183662 0.0186525684 993.6269720633 616.7247322040 47027.2329491084 
101.852 11878.7168318428 241.1793366987 300.6032990129 26.4569427846 25.9294107957 248.6263105513 3.4777837606 330.3033565941 3413.2877697926 19298.7247950944 96586.7122302074 0.0000000000 0.0133339212 0.0028833744 18206.4441485645 0.0162172955 935.4133207948 582.4074509060 47027.2329491084 
102.831 11837.6389622865 225.1875423522 281.5846961427 24.7170502766 24.2132417173 235.6279010287 2.9530715750 311.1315459496 3417.1524230937 19345.4699541086 96582.8475769063 0.0000000000 0.0115930491 0.0025069220 18269.7201646068 0.0140999711 880.2416066608 549.7125185532 47027.2329491084 
103.810 11799.3089818029 210.2346808356 263.6912579965 23.0881306762 22.6081141187 223.1840271443 2.5075255758 292.9027483980 3420.7591912410 19389.2355183647 96579.2408087589 0.0000000000 0.0100794646 0.0021796192 18329.4137415859 0.0122590837 827.9940629931 518.5943011181 47027.2329491084 
104.790 11763.5448745673 196.2563568304 246.8663427241 21.5636048960 21.1072123950 211.2834866837 2.1292015292 275.5920282280 3424.1257606216 19430.2005256063 96575.8742393783 0.0000000000 0.0087634932 0.0018950488 18385.6997817725 0.0106585420 778.5525349980 489.0047164409 47027.2329491084 
105.769 11730.1764252819 183.1917060910 231.0548616437 20.1372100002 19.7040843395 199.9138826009 1.8079572929 259.1719780511 3427.2684950212 19468.5346478245 96572.7315049787 0.0000000000 0.0076193346 0.0016476319 18438.7477359432 0.0092669665 731.7992408947 460.8938179449 47027.2329491084 
106.748 11699.0444916037 170.9832732454 216.2034271150 18.8029955660 18.3926303384 189.0618236061 1.5351809250 243.6133133350 3430.2025546208 19504.3984984190 96569.7974453792 0.0000000000 0.0066245569 0.0014325177 18488.7213944485 0.0080570746 687.6174279600 434.2103178661 47027.2329491084 
107.728 11670.0003156952 159.5768814524 202.2604648569 17.5553179193 17.1670913719 178.7131075678 1.3035598140 228.8853856808 3432.9420012513 19537.9439557220 96567.0579987486 0.0000000000 0.0057596570 0.0012454887 18535.7787401453 0.0070051457 645.8919323563 408.9020530626 47027.2329491084 
108.707 11642.9048737347 148.9214967159 189.1762952261 16.3888326864 16.0220361620 168.8528883579 1.1068846420 214.9566238164 3435.4998918435 19569.3144978659 96564.5001081564 0.0000000000 0.0050076782 0.0010828781 18580.0718558699 0.0060905563 606.5096514471 384.9163968163 47027.2329491084 
109.686 11617.6282620799 138.9690891812 176.9031875877 15.2984860393 14.9523477528 159.4658268678 0.9398829249 201.7949104534 3437.8883617063 19598.6455446678 96562.1116382936 0.0000000000 0.0043538775 0.0009414979 18621.7468796782 0.0052953754 569.3599370014 362.2006202461 47027.2329491084 
110.666 58539.9513235396 203.1356538448 169.0097710334 15.1399200096 16.3757264237 150.6048138634 0.7980776668 190.0025235942 3440.1681799416 38287.2815881910 96559.8318200583 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 541.9308325911 341.4054151244 0.0000000000 
111.645 58419.3841297588 266.0366635708 169.7696110818 16.7435173579 21.1715772778 142.6606925623 0.6776673407 182.5323128150 3442.6053698959 38352.1101681727 96557.3946301040 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 533.5553784354 325.8706727180 0.0000000000 
112.624 58292.3241080107 321.1194282933 176.7557317687 19.3430829728 26.5841714097 135.9362133823 0.5754239765 180.2827101796 3445.3471086293 38416.9900778922 96554.6528913706 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 539.4773336896 316.7943475384 0.0000000000 
113.604 58155.0520128028 373.3531242530 188.5027958861 22.5305869510 31.9342486465 130.5613764292 0.4886066258 182.7689279900 3448.4379794720 38483.5489713837 96551.5620205279 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 556.7865425286 313.8189110450 0.0000000000 
114.583 58004.8856889497 425.7238157284 204.1783828330 26.1094348907 37.1981597720 126.5791419009 0.4148878819 189.3362909905 3451.8999505392 38553.1211178561 96548.1000494607 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 583.8162982689 316.3303207733 0.0000000000 
115.562 57839.5777686418 480.1903977285 223.3341442932 29.9987750245 42.5130196253 123.9922141824 0.3522914865 199.4748943123 3455.7562422667 38626.8715760378 96544.2437577332 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 619.6653389241 323.8193999812 0.0000000000 
116.542 57657.0425786451 538.1462700364 245.7661742977 34.1815833909 48.0305102627 122.7887159113 0.2991393504 212.8606186071 3460.0371941824 38705.8775927562 96539.9628058175 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 663.9267418201 335.9484738688 0.0000000000 
117.521 57455.2203538325 600.6609949308 271.4323464951 38.6758349916 53.8819797880 122.9561773565 0.2540065666 229.3261086473 3464.7808710487 38791.1830963227 96535.2191289511 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 716.5264538451 352.5362925704 0.0000000000 
118.500 57232.0041612757 668.6146691864 300.4014613041 43.5183668074 60.1761719227 124.4889462402 0.2156832119 248.8230391903 3470.0324502041 38883.8361452543 96529.9675497958 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 777.6236686768 373.5276686425 0.0000000000 
119.480 56985.1987651007 742.7751349109 332.8209977125 48.7558744581 67.0045223906 127.3918773746 0.1831419105 271.3911311435 3475.8435572655 38984.9154769851 96524.1564427344 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 847.5475449897 398.9661504286 0.0000000000 
120.459 56712.4978910685 823.8422624478 368.8960177513 54.4399347669 74.4466901398 131.6819286395 0.1555102926 297.1356195800 3482.2718062786 39095.5499774539 96517.7281937213 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 926.7557011701 428.9730585120 0.0000000000 
121.438 56411.4736287296 912.4719256733 408.8747765938 60.6242666312 82.5746176360 137.3885878052 0.1320476074 326.2114312089 3489.3805366521 39216.9334239955 96510.6194633478 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1015.8057274824 463.7320666214 0.0000000000 
122.418 56079.5750739013 1009.2866080682 453.0382667157 67.3631846968 91.4550424064 144.5536460684 0.1121248654 358.8119612530 3497.2386793648 39350.3359145145 96502.7613206351 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1115.3342260057 503.4777321868 0.0000000000 
123.397 55714.1350252481 1114.8765728209 501.6919029984 74.7106283564 101.1507457795 153.2305934984 0.0952079760 395.1607275273 3505.9206830609 39497.1127847112 96494.0793169391 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1226.0398061360 548.4865290016 0.0000000000 
124.376 55312.3844915702 1229.7938493481 555.1581450428 82.7193987666 111.7208261151 163.4837690737 0.0808434299 435.5046356017 3515.5064409722 39658.7114079660 96484.4935590277 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1348.6676180297 599.0692481052 0.0000000000 
125.356 54871.4753073689 1354.5403250715 613.7692165265 91.4403837443 123.2202074348 175.3873134909 0.0686461411 480.1079483871 3526.0811692746 39836.6759924855 96473.9188307253 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1483.9937157246 655.5639080190 0.0000000000 
126.335 54388.5114516380 1489.5506912208 677.8593121965 100.9216375546 135.6985218870 189.0239229865 0.0582891238 529.2463054962 3537.7351939761 40032.6502902981 96462.2648060238 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1632.8079892445 718.3285176065 0.0000000000 
127.314 53860.5897865786 1635.1707236988 747.7558373160 111.2072352238 149.1984539550 204.4833733284 0.0494947261 583.2003083160 3550.5636071832 40248.3779843563 96449.4363928167 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1795.8947028652 787.7331763705 0.0000000000 
128.294 26742.9607206666 803.1987035688 408.2199005977 60.2872383459 79.3188482015 208.8984847834 0.0420271871 779.0992960233 3574.3158983802 20209.2260456937 96425.6841016197 188.4506490868 716.9305055621 143.7559381834 20339.5646734224 1049.1370928324 2585.0028879711 988.0398079937 26842.9700724867 
129.273 26590.7286142307 763.9115378417 432.9547725223 62.5868362655 78.4395167223 208.7709806002 0.0356863163 852.4072876935 3592.0608821533 20284.5349850045 96407.9391178466 60.1110462666 623.3283076309 124.9872127976 20584.6028953604 808.4265666952 2443.6216468153 1061.2139546100 26842.9700724867 
130.252 26433.7977241466 737.2735396235 450.5339408776 63.4289577824 76.1445328745 209.3224926891 0.0303021273 845.9274852809 3604.8302558798 20362.8066397481 96395.1697441201 19.1739211342 541.9467801686 108.6689256828 20810.6484735147 669.7896269855 2315.1773386174 1055.2802800974 26842.9700724867 
131.232 26274.2973861742 718.6707523462 463.1080632358 63.4793516211 73.9285606183 210.1746710573 0.0257302803 816.1703089786 3615.7177992812 20442.9973784990 96384.2822007188 6.1160015420 471.1903966810 94.4811484689 21019.0980566440 571.7875466919 2198.6742324834 1026.3707103162 26842.9700724867 
132.211 26113.4856507899 705.2532954463 472.1171589056 63.1241050645 72.1340604642 211.1128009184 0.0218482127 781.2810051177 3625.7548662415 20524.4624196280 96374.2451337585 1.9508516073 409.6719420592 82.1457225230 21211.7294523135 493.7685161894 2093.5594948724 992.4156542488 26842.9700724867 
133.191 25952.1636546719 695.1905386683 478.5409231761 62.5825761871 70.7513108597 212.0193002173 0.0185518538 747.0462473652 3635.3068333949 20606.7780796617 96364.6931666050 0.6222728963 356.1853155173 71.4208055064 21390.3045249167 428.2283939200 1999.1873035792 959.0840994363 26842.9700724867 
134.170 25790.8726340323 687.2774622611 483.0532641214 61.9747169211 69.6865034285 212.8334475989 0.0157528345 715.2242300258 3644.5194593989 20689.6518403570 96355.4805406011 0.1984894987 309.6818843694 62.0961299325 21556.4511320114 371.9765038006 1914.7644187309 928.0734304592 26842.9700724867 
135.149 25629.9963465246 680.7090699244 486.1217043011 61.3618227615 68.8445371986 213.5270114086 0.0133761186 686.2348836913 3653.4626310974 20772.8728396322 96346.5373689026 0.0633131883 269.2499250490 53.9888807645 21711.6345342886 323.3021190019 1839.4054544815 899.7752712185 26842.9700724867 
136.129 25469.8187035067 674.9429580967 488.0730138875 60.7713007579 68.1494936026 214.0896271110 0.0113579907 660.0430633559 3662.1774478653 20856.2827123587 96337.8225521347 0.0201953244 234.0967483019 46.9401112336 21857.1580031065 281.0570548599 1772.1949115657 874.1440484577 26842.9700724867 
137.108 25310.5582088999 669.6120473781 489.1372745714 60.2116592168 67.5456981522 214.5201649244 0.0096443487 636.4574865693 3670.6922217784 20939.7575847027 96329.3077782216 0.0064418037 203.5331581079 40.8116266057 21994.1730233984 244.3512265172 1712.2331542999 850.9872958424 26842.9700724867 
138.087 25152.3893905693 664.4676761665 489.4777911825 59.6814742632 66.9938441191 214.8217622619 0.0081892533 615.2372261706 3679.0283319287 21023.1966170086 96320.9716680713 0.0020547743 176.9599396398 35.4832748034 22123.6924360161 212.4452692175 1658.6655564681 830.0671776858 26842.9700724867 
139.067 24995.4564782518 659.3418608083 489.2115575126 59.1746490131 66.4667212208 214.9990757574 0.0069536960 596.1325012859 3687.2026612834 21106.5145840420 96312.7973387166 0.0006554216 153.8561113502 30.8505907627 22246.6040988874 184.7073575346 1610.6988160203 811.1385307393 26842.9700724867 
140.046 24839.8822647392 654.1219839549 488.4233458630 58.6834055667 65.9457319829 215.0568560424 0.0059045540 578.9015824313 3695.2288087435 21189.6370244868 96304.7711912566 0.0002090631 133.7687108619 26.8227483422 22363.6841105622 160.5916682672 1567.6084947074 793.9643430277 26842.9700724867 
141.025 24685.7738964739 648.7336788861 487.1754572580 58.1999069188 65.4183169374 214.9992921369 0.0050137018 563.3181467260 3703.1178120500 21272.4970575239 96296.8821879500 0.0000666859 116.3039144082 23.3207796299 22475.6091955106 139.6247607240 1528.7408944029 778.3224525647 26842.9700724867 
142.005 24533.2266766996 643.1291781900 485.5144994957 57.7170656779 64.8761280014 214.8297878031 0.0042572573 549.1743447092 3710.8786426756 21355.0332936963 96289.1213573245 0.0000212711 101.1193157167 20.2760267370 22582.9680896838 121.3953637248 1493.5114466694 764.0083897696 26842.9700724867 
142.984 24382.3265713250 637.2793334613 483.4761180758 57.2288827276 64.3137552963 214.5509668472 0.0036149417 536.2817219866 3718.5185748542 21437.1884689067 96281.4814251459 0.0000067850 87.9172129593 17.6287957248 22686.2718813573 105.5460154691 1461.4010753443 750.8363037755 26842.9700724867 
143.963 24233.1518644976 631.1681157698 481.0883098458 56.7305248277 63.7278454678 214.1647879031 0.0030695357 524.4709888128 3726.0434746825 21518.9085580099 96273.9565253176 0.0000021642 76.4387721549 15.3271862746 22785.9633240380 91.7659605937 1431.9514869867 738.6388462516 26842.9700724867 
144.943 24085.7742562771 624.7888010408 478.3737505388 56.2182663780 63.1164914934 213.6727005577 0.0026064181 513.5911579834 3733.4580334165 21600.1422068994 96266.5419665836 0.0000006903 66.4589525973 13.3260741553 22882.4251717896 79.7850274429 1404.7600008123 727.2664649593 26842.9700724867 
145.922 23940.2595948159 618.1413052239 475.3514328602 55.6893686483 62.4788091991 213.0758057783 0.0022131736 503.5083493020 3740.7659594466 21680.8403759450 96259.2340405535 0.0000002202 57.7820948167 11.5862265396 22975.9876047951 69.3683215765 1379.4743005380 716.5863682539 26842.9700724867 
146.901 23796.6683701355 611.2303077779 472.0378202354 55.1419379486 61.8146418813 212.3750020823 0.0018792601 494.1044403121 3747.9701384996 21760.9561232189 96252.0298615005 0.0000000702 50.2380845759 10.0735328246 23066.9348207054 60.3116174707 1355.7873391905 706.4813216545 26842.9700724867 
147.881 23655.0560536295 604.0639182816 468.4476587266 54.5747849933 61.1243528986 211.5711095822 0.0015957259 485.2756734027 3755.0727687438 21840.4444795553 96244.9272312562 0.0000000224 43.6790176933 8.7583358760 23155.5108690793 52.4373535916 1333.4325289209 696.8483787108 26842.9700724867 
148.860 23515.4733390382 596.6527191896 464.5945466238 53.9872963402 60.4086788417 210.6649699781 0.0013549700 476.9312861658 3762.0754756571 21919.2623832109 96237.9245243430 0.0000000071 37.9763003060 7.6148505844 23241.9248043461 45.5911508975 1312.1792838171 687.5976111139 26842.9700724867 
